,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
10,VP4ITyWN639nGSLM9NRdEw,rockaway-brewing-company-long-island-city,Rockaway Brewing Company,https://s3-media4.fl.yelpcdn.com/bphoto/upta9o9S0bt8-1tcf6ZuXw/o.jpg,False,https://www.yelp.com/biz/rockaway-brewing-company-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,186,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 40.7470981842068, 'longitude': -73.9549534404755}",[],$,"{'address1': '46-01 5th St', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['46-01 5th St', 'Long Island City, NY 11101']}",+17184826528,(718) 482-6528,5410.281787680482,"This place is great! An earlier review described it as located in an ""industrial wasteland"" - ignore that. It's seconds from the waterfront in LIC, amidst...",Another good brewery. It just has a lot of competition in Long Island City. Rockaway is real close to a few other breweries that I like too. Beer selection...,"If you're into small, quirky breweries, Rockaway Brewing Company is for you! They have about a dozen beers on tap that cover a variety of styles- ESB, IPA,..."
11,ZLCv2BKISBqmuYSWnFvFTg,astoria-bier-and-cheese-astoria,Astoria Bier and Cheese,https://s3-media4.fl.yelpcdn.com/bphoto/WGoQ7ap74p3Sm1SasHDROQ/o.jpg,False,https://www.yelp.com/biz/astoria-bier-and-cheese-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,346,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",4.5,"{'latitude': 40.76041, 'longitude': -73.92264}","['pickup', 'delivery']",$$,"{'address1': '34-14 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['34-14 Broadway', 'Astoria, NY 11106']}",+17185455588,(718) 545-5588,2473.885671231131,We came with a group of 8 and were able to find space to sit together on a cold Friday night. We came here to kill some time while waiting for another...,"I love this place. So besides playing 90's rock music, pouring craft beer, and serving phenomenal cheese - they also found a Metrocard I lost outside their...","I am almost shocked that I have no written a review for this place, especially since I am here one a week (lol, foodie problems) I can here on a whim one..."
12,wohzVYNZl4tNp80qKCr18w,cafe-baltazar-astoria,Cafe Baltazar,https://s3-media1.fl.yelpcdn.com/bphoto/l3-Vu5BnQ1WhAEexyoBshQ/o.jpg,False,https://www.yelp.com/biz/cafe-baltazar-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 40.75792, 'longitude': -73.91626}",[],$$,"{'address1': '43-03 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['43-03 Broadway', 'Astoria, NY 11103']}",+13478320918,(347) 832-0918,2492.4612734139137,"Terrible place. Stays open late past their advertised 2am time. Sometimes till 5am blasting terrible music, people outside yelling, cars on the sidewalk.",Great customer service and a wonderful feel to this bar. Busy on weekends with live music .. a great place to go after dinner or go and hang out with...,Nice bar. You can tell there are a lot of regulars who frequent but the decor is nice. They must be busy on the weekends; it has a loungey feel. We came to...
13,nM1TOMrscwBLPGUXembo9g,gin-fizz-harlem-new-york,Gin Fizz Harlem,https://s3-media4.fl.yelpcdn.com/bphoto/C5Y2SawzklX6BDaafi9ntQ/o.jpg,False,https://www.yelp.com/biz/gin-fizz-harlem-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,40,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",3.5,"{'latitude': 40.8080882, 'longitude': -73.945162}",[],$$,"{'address1': '308 Malcolm X Blvd', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['308 Malcolm X Blvd', 'Fl 2', 'New York, NY 10027']}",,,4575.557174594323,"Had a night that went south at Harlem Hookah so my girls and I trapezed over to Gin Fizz and had a ball! There was a $15 cover, which wasn't a problem. The...",First time at a Jazz Club and had a great time.  They have different bands that play.  We purchased tickets for Ty Stephens & the Soul Jazz.  Prices were...,One random night after work a few friends and I wanted to head out for a night on the town and I did work at a bar but I didn't want to get off and get...
14,xVdM_oiifw257tjg4WEA5A,bungalow-lounge-new-york,Bungalow Lounge,,False,https://www.yelp.com/biz/bungalow-lounge-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",2.0,"{'latitude': 40.811684, 'longitude': -73.950439}",[],$$,"{'address1': '2367 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2367 Frederick Douglass Blvd', 'New York, NY 10027']}",+12122221922,(212) 222-1922,5173.017114591147,"I was here on a Wednesday and I didn't care for the place. The bartender wasn't there (mind u it was before 1am), the kitchen was closed because the cook...","Gave it three stars because they just opened, still have a little bit of work to do but the food is so tasty . You'll love the sliders and the fries! I went...",No Review
15,cy0vBvZu2Eb4XtRFCp8Seg,conmigo-new-york,Conmigo,https://s3-media1.fl.yelpcdn.com/bphoto/bmHxOBSPVuLeOIvIiyvnHg/o.jpg,False,https://www.yelp.com/biz/conmigo-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,214,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 40.77793, 'longitude': -73.94902}","['pickup', 'delivery']",$$,"{'address1': '1685 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1685 1st Ave', 'New York, NY 10128']}",+12122560056,(212) 256-0056,3579.586749584009,I was having a huge craving for Mexican. I was so happy this place was open. Delivery was super quick and their taco's were amazing. My favs the brisket...,"So, my Jersey girl self found my way to Conmigos the other day while out in NYC with my boyfriend. I know when you dine in the upper east side of manhattan...","I wanted to give Conmigo a second chance after experiencing bad service once before. 

Second time around the service level declined & the food is simple..."
16,TikAlBfPzWZQ9h5yk8Mmdg,cronin-and-phelans-astoria,Cronin & Phelan's,https://s3-media4.fl.yelpcdn.com/bphoto/8FX1K1EvVIRVx42bhONrqA/o.jpg,False,https://www.yelp.com/biz/cronin-and-phelans-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,201,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'irish', 'title': 'Irish'}]",4.5,"{'latitude': 40.7589, 'longitude': -73.91941}",[],$$,"{'address1': '38-14 Broadway', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['38-14 Broadway', 'Astoria, NY 11103']}",+17185458999,(718) 545-8999,2485.6719491172566,"I have been her twice now in the last two years, not sure why I haven't come here more often,  as I live so close. My friend Krista knows the owners. I came...","Cronin & Phelan's is a good, old school Irish pub and restaurant.  

On a Friday night the clientele was mostly middle aged or older folks, eating dinner...",Cronin & Phelan is a casual Irish bar & grill serving authentic Irish fare. The prices are reasonable and the portions are huge. I've had the amazing Fish &...
17,le7y2YdrtOe4TpyLJ6vk3g,bills-place-new-york,Bill's Place,https://s3-media4.fl.yelpcdn.com/bphoto/j2pv0PfibVwxh5idxSWvOA/o.jpg,False,https://www.yelp.com/biz/bills-place-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,88,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",5.0,"{'latitude': 40.81335, 'longitude': -73.94366}",[],$,"{'address1': '148 W 133rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['148 W 133rd St', 'New York, NY 10030']}",+12122810777,(212) 281-0777,4924.8846992241,"This is a one of those ""only in New York"" experiences that I can't recommend highly enough. I'd wanted to come here for a long time, but only made it here...",I'm so happy the Internet brought me this place. I'm not from NY so I was looking for somewhere  to take my date for live jazz that was affordable and...,"Place is soo cozy but it's all about the music and history of the place.. 
Definitely going back"
18,OVfoGLeaMgW381i9YLlD0Q,the-skillman-sunnyside,The Skillman,https://s3-media1.fl.yelpcdn.com/bphoto/0jT9mVDcz4gRFael8eTRyQ/o.jpg,False,https://www.yelp.com/biz/the-skillman-sunnyside?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,52,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7463976, 'longitude': -73.9181856}","['pickup', 'delivery']",$$,"{'address1': '45-20 Skillman Ave', 'address2': '', 'address3': None, 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['45-20 Skillman Ave', 'Sunnyside, NY 11104']}",+17184069048,(718) 406-9048,3766.4743881198738,Montefiore's (Weiler campus) operating room & now critical care team would like to thank you and the rest of your staff for the generous food donation....,"Been here a few times now and always great.  

Food is excellent.  We've been there for lunch and dinner.  Burgers well seasoned and cooked as ordered....","I ordered delivery from The Skillman. I know we're in hard times right now during this quarantine so I'm very sorry to have to write this, but what kind of..."
19,VrIkFCqM0jowVK1nvAagww,los-tres-potrillos-jackson-heights,Los Tres Potrillos,https://s3-media4.fl.yelpcdn.com/bphoto/qTL1Ak8YeL4asBx8Pmh-dg/o.jpg,False,https://www.yelp.com/biz/los-tres-potrillos-jackson-heights?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,30,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.5,"{'latitude': 40.74793, 'longitude': -73.88345}","['pickup', 'delivery']",$$,"{'address1': '82-11 Rosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['82-11 Rosevelt Ave', 'Jackson Heights, NY 11372']}",+17184006076,(718) 400-6076,3978.5150534488093,I have been here with my friends the food and the drinks are really good! food is really good taste! fast nice and good service. The place is clean and you...,Had such a great at this cute little Mexican spot . Guacamole on point and service is outstanding . Our waitress  ANA was great with an amazing knowledge...,I was there a few days ago cute little Mexican place food was great my server ANA was amazing I give this place 5 stars
20,5q4J1j-Q3kjgjPNiaZ7x-g,american-airlines-admirals-club-east-elmhurst,American Airlines - Admirals Club,https://s3-media2.fl.yelpcdn.com/bphoto/oNG_923v62bxprbCs1Hvlw/o.jpg,False,https://www.yelp.com/biz/american-airlines-admirals-club-east-elmhurst?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,67,"[{'alias': 'airportlounges', 'title': 'Airport Lounges'}]",3.5,"{'latitude': 40.775244218831, 'longitude': -73.8739295506655}",[],$$,"{'address1': '94-00 Grand Central Pkwy', 'address2': 'Terminal B', 'address3': 'Gate 1-2', 'city': 'East Elmhurst', 'zip_code': '11369', 'country': 'US', 'state': 'NY', 'display_address': ['94-00 Grand Central Pkwy', 'Terminal B', 'Gate 1-2', 'East Elmhurst, NY 11369']}",+18004337300,(800) 433-7300,2782.1621642763607,"This is a spacious lounge that provides a welcome respite from a particularly cramped and spartan LaGuardia terminal, but the limited food and beverage...","Time to say goodbye, lovely it is to have this last view of Manhattan here at this Admirals Club.  

In the club, helpful are the agents, efficient are the...",I like this lounge. I was able to find a spot in the back by myself. They have some office areas you can use for meetings. You may run into a TV star while...
21,wRB5UDy1rhal-14brCUc0Q,la-fonda-restaurant-and-tapas-bar-new-york-3,La Fonda Restaurant & Tapas Bar,https://s3-media4.fl.yelpcdn.com/bphoto/FbEgPlMoXRJX3IThJ6bqIg/o.jpg,False,https://www.yelp.com/biz/la-fonda-restaurant-and-tapas-bar-new-york-3?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,198,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,"{'latitude': 40.7918998, 'longitude': -73.945057}","['pickup', 'delivery']",$$,"{'address1': '169 E 106th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['169 E 106th St', 'New York, NY 10029']}",+12124107292,(212) 410-7292,3538.3929447351206,"If you're looking for authentic Boriqua food, La Fonda Restaurant is the place. This restaurant beats many of the places in New York with their distinct...","We ordered delivery and, after an hour and a half, the food had not arrived. We called the restaurant and were told that the order had been given to someone...","Such great quality food and atmosphere. The art all around was beautiful and James, one of the good friends of the business, was super helpful in picking..."
